StockCode,Week,quantity,revenue,invoices,average_price,countries
10135,2011-03-07/2011-03-13,2,2.5,1,1.25,1
10135,2011-03-14/2011-03-20,92,65.2,3,1.0425,2
10135,2011-03-21/2011-03-27,2,2.5,1,1.25,1
10135,2011-03-28/2011-04-03,18,23.71,4,1.5525,1
10135,2011-04-11/2011-04-17,10,12.5,1,1.25,1
10135,2011-04-18/2011-04-24,3,3.75,1,1.25,1
10135,2011-05-02/2011-05-08,5,12.3,1,2.46,1
10135,2011-05-16/2011-05-22,8,10.0,2,1.25,1
10135,2011-05-30/2011-06-05,11,13.75,2,1.25,1
10135,2011-06-06/2011-06-12,10,12.5,1,1.25,1
10135,2011-06-13/2011-06-19,11,13.75,2,1.25,1
10135,2011-06-20/2011-06-26,23,28.75,3,1.25,2
10135,2011-06-27/2011-07-03,100,125.0,1,1.25,1
10135,2011-07-04/2011-07-10,12,15.0,2,1.25,1
10135,2011-07-11/2011-07-17,45,56.25,4,1.25,1
10135,2011-07-18/2011-07-24,10,12.5,1,1.25,1
10135,2011-07-25/2011-07-31,10,12.5,1,1.25,1
10135,2011-08-01/2011-08-07,101,107.25,2,1.155,1
10135,2011-08-15/2011-08-21,40,50.0,1,1.25,1
10135,2011-08-22/2011-08-28,10,12.5,1,1.25,1
10135,2011-08-29/2011-09-04,10,12.5,1,1.25,1
10135,2011-09-05/2011-09-11,10,12.5,1,1.25,1
10135,2011-09-12/2011-09-18,20,26.21,3,1.6533333333333333,1
10135,2011-09-19/2011-09-25,25,37.3,3,1.6533333333333333,1
10135,2011-09-26/2011-10-02,5,11.09,3,2.0566666666666666,1
10135,2011-10-03/2011-10-09,5,12.3,1,2.46,1
10135,2011-10-10/2011-10-16,5,11.09,3,2.0566666666666666,1
10135,2011-10-17/2011-10-23,21,27.46,2,1.855,1
10135,2011-10-24/2011-10-30,33,41.25,5,1.25,1
10135,2011-10-31/2011-11-06,47,27.59,6,1.4866666666666666,1
10135,2011-11-07/2011-11-13,36,52.26,5,1.9759999999999998,1
10135,2011-11-14/2011-11-20,35,61.9,3,2.0566666666666666,1
10135,2011-11-21/2011-11-27,37,41.09,7,1.4528571428571428,1
10135,2011-11-28/2011-12-04,61,89.56,5,1.492,2
10138,2009-12-07/2009-12-13,19,7.98,2,0.42,1
10138,2009-12-14/2009-12-20,2,1.66,2,0.83,1
10138,2010-01-11/2010-01-17,15,7.08,3,0.5499999999999999,1
10138,2010-02-01/2010-02-07,24,10.08,2,0.42,1
10138,2010-02-15/2010-02-21,12,5.04,1,0.42,1
10138,2010-03-22/2010-03-28,1,0.42,1,0.42,1
10138,2010-03-29/2010-04-04,21,8.82,3,0.42,1
10138,2010-04-19/2010-04-25,12,5.04,1,0.42,1
11001,2009-12-07/2009-12-13,43,76.15,7,2.0766666666666667,2
11001,2009-12-14/2009-12-20,86,148.82,7,2.1871428571428573,1
11001,2010-01-04/2010-01-10,18,30.419999999999998,2,1.69,1
11001,2010-01-18/2010-01-24,65,109.85,2,1.69,1
11001,2010-02-08/2010-02-14,16,27.04,1,1.69,1
11001,2010-02-15/2010-02-21,1,1.69,1,1.69,1
11001,2010-03-01/2010-03-07,16,27.04,1,1.69,1
11001,2010-03-08/2010-03-14,16,27.04,1,1.69,1
11001,2010-03-15/2010-03-21,2,3.38,2,1.69,1
11001,2010-03-22/2010-03-28,18,33.76,2,2.525,1
11001,2010-04-12/2010-04-18,16,27.04,1,1.69,1
11001,2010-04-19/2010-04-25,53,97.92,5,2.3579999999999997,1
11001,2010-04-26/2010-05-02,1,3.36,1,3.36,1
11001,2010-05-03/2010-05-09,38,64.22,2,1.69,1
11001,2010-05-10/2010-05-16,627,858.0300000000001,5,1.5219999999999998,1
11001,2010-05-17/2010-05-23,32,54.08,2,1.69,1
11001,2010-05-24/2010-05-30,16,27.04,1,1.69,1
11001,2010-05-31/2010-06-06,16,27.04,1,1.69,1
11001,2010-06-07/2010-06-13,68,106.52,4,1.585,1
11001,2010-06-14/2010-06-20,64,108.16,3,1.6900000000000002,1
11001,2010-06-21/2010-06-27,33,55.769999999999996,3,1.6900000000000002,1
11001,2010-06-28/2010-07-04,23,38.87,3,1.6900000000000002,2
11001,2010-07-05/2010-07-11,16,27.04,1,1.69,1
11001,2010-07-26/2010-08-01,32,54.08,2,1.69,1
11001,2010-08-02/2010-08-08,54,91.25999999999999,4,1.69,2
11001,2010-08-09/2010-08-15,16,27.04,1,1.69,1
11001,2010-08-16/2010-08-22,16,27.04,1,1.69,1
11001,2010-08-23/2010-08-29,128,216.32,1,1.69,1
11001,2010-08-30/2010-09-05,152,256.88,3,1.6900000000000002,1
11001,2010-09-06/2010-09-12,1,1.69,1,1.69,1
11001,2010-09-13/2010-09-19,55,92.95,6,1.6900000000000002,2
11001,2010-09-20/2010-09-26,20,33.8,3,1.6900000000000002,1
11001,2010-09-27/2010-10-03,369,524.48,8,1.84625,1
11001,2010-10-04/2010-10-10,209,353.21,9,1.69,1
11001,2010-10-11/2010-10-17,356,502.51000000000005,6,1.8983333333333334,1
11001,2010-10-18/2010-10-24,49,82.81,3,1.6900000000000002,2
11001,2010-10-25/2010-10-31,65,109.85,5,1.69,1
11001,2010-11-01/2010-11-07,132,186.67,6,1.7699999999999998,1
11001,2010-11-08/2010-11-14,48,81.12,3,1.6900000000000002,1
11001,2010-11-15/2010-11-21,64,108.16,4,1.69,2
11001,2010-11-22/2010-11-28,71,126.67,7,2.4057142857142857,1
11001,2010-11-29/2010-12-05,39,70.91999999999999,4,2.1075,1
11001,2010-12-06/2010-12-12,35,62.489999999999995,5,2.3579999999999997,1
11001,2010-12-13/2010-12-19,19,35.45,3,2.2466666666666666,2
11001,2010-12-20/2010-12-26,1,3.36,1,3.36,1
11001,2011-01-03/2011-01-09,32,54.08,2,1.69,2
11001,2011-01-10/2011-01-16,1,3.36,1,3.36,1
11001,2011-02-07/2011-02-13,10,32.9,1,3.29,1
11001,2011-02-14/2011-02-20,16,27.04,1,1.69,1
11001,2011-03-07/2011-03-13,1,3.29,1,3.29,1
11001,2011-03-14/2011-03-20,2,6.58,1,3.29,1
11001,2011-03-21/2011-03-27,1,1.69,1,1.69,1
11001,2011-03-28/2011-04-03,64,108.16,3,1.6900000000000002,1
11001,2011-04-04/2011-04-10,3,5.07,1,1.69,1
11001,2011-04-11/2011-04-17,1,1.69,1,1.69,1
11001,2011-04-18/2011-04-24,16,27.04,1,1.69,1
11001,2011-05-02/2011-05-08,32,54.08,1,1.69,1
11001,2011-05-09/2011-05-15,16,27.04,1,1.69,1
11001,2011-05-23/2011-05-29,48,81.12,3,1.6900000000000002,1
11001,2011-05-30/2011-06-05,16,27.04,1,1.69,1
11001,2011-06-13/2011-06-19,35,59.15,4,1.69,2
11001,2011-06-20/2011-06-26,48,81.12,2,1.69,1
11001,2011-06-27/2011-07-03,118,111.69999999999999,3,1.1166666666666665,2
11001,2011-07-04/2011-07-10,111,92.13,11,0.83,1
11001,2011-07-11/2011-07-17,37,38.449999999999996,7,1.1524999999999999,1
11001,2011-07-18/2011-07-24,56,60.239999999999995,6,0.9733333333333333,2
11001,2011-07-25/2011-07-31,16,27.04,1,1.69,1
11001,2011-08-01/2011-08-07,385,490.97,2,2.2800000000000002,1
11001,2011-08-08/2011-08-14,80,101.6,1,1.27,1
11001,2011-08-15/2011-08-21,2,3.38,1,1.69,1
11001,2011-08-22/2011-08-28,32,54.08,2,1.69,2
11001,2011-08-29/2011-09-04,48,81.12,3,1.6900000000000002,3
11001,2011-09-05/2011-09-11,5,8.45,1,1.69,1
11001,2011-09-12/2011-09-18,7,11.83,1,1.69,1
11001,2011-09-19/2011-09-25,20,38.599999999999994,4,2.49,1
11001,2011-09-26/2011-10-02,16,27.04,1,1.69,1
11001,2011-10-03/2011-10-09,41,78.89,4,2.0100000000000002,2
11001,2011-10-10/2011-10-16,52,94.28,4,2.49,1
11001,2011-10-17/2011-10-23,19,36.91,2,2.49,1
11001,2011-10-24/2011-10-30,1,1.69,1,1.69,1
11001,2011-10-31/2011-11-06,19,36.91,3,2.7566666666666664,1
11001,2011-11-07/2011-11-13,34,59.059999999999995,3,2.223333333333333,1
11001,2011-11-14/2011-11-20,24,50.16,4,2.49,1
11001,2011-11-21/2011-11-27,51,90.99,5,2.33,3
11001,2011-11-28/2011-12-04,20,38.6,3,2.223333333333333,1
15030,2009-12-07/2009-12-13,10,2.9,1,0.29,1
15030,2010-01-11/2010-01-17,5,1.45,1,0.29,1
15030,2010-01-25/2010-01-31,10,2.9,1,0.29,1
15030,2010-03-08/2010-03-14,10,2.9,1,0.29,1
15030,2010-04-12/2010-04-18,10,2.9,1,0.29,1
15030,2010-06-07/2010-06-13,4,1.16,1,0.29,1
15030,2010-06-14/2010-06-20,6,1.7399999999999998,1,0.29,1
15030,2010-06-28/2010-07-04,7,2.03,1,0.29,1
15030,2010-07-12/2010-07-18,10,2.9,1,0.29,1
15030,2010-07-26/2010-08-01,6,1.7399999999999998,1,0.29,1
15030,2010-08-02/2010-08-08,5,1.45,1,0.29,1
15030,2010-09-13/2010-09-19,10,2.9,1,0.29,1
15030,2010-09-20/2010-09-26,15,4.35,1,0.29,1
15030,2010-10-25/2010-10-31,3,0.8699999999999999,1,0.29,1
15030,2011-03-21/2011-03-27,5,1.45,1,0.29,1
15030,2011-06-27/2011-07-03,14,4.06,2,0.29,1
15030,2011-07-04/2011-07-10,20,5.8,1,0.29,1
15030,2011-07-11/2011-07-17,5,1.45,1,0.29,1
15030,2011-07-18/2011-07-24,60,17.4,1,0.29,1
15030,2011-08-15/2011-08-21,2,0.58,1,0.29,1
15030,2011-09-26/2011-10-02,3,0.8699999999999999,1,0.29,1
15030,2011-10-24/2011-10-30,10,2.9,1,0.29,1
15030,2011-11-07/2011-11-13,22,6.379999999999999,2,0.29,1
15034,2009-12-07/2009-12-13,6,4.9799999999999995,3,0.83,1
15034,2009-12-14/2009-12-20,76,13.400000000000002,4,0.3125,1
15034,2010-01-04/2010-01-10,288,40.32000000000001,1,0.14,1
15034,2010-01-11/2010-01-17,4,3.24,1,0.81,1
15034,2010-01-18/2010-01-24,31,7.69,4,0.47500000000000003,1
15034,2010-02-08/2010-02-14,73,18.930000000000003,4,0.47500000000000003,1
15034,2010-02-15/2010-02-21,43,34.83,2,0.81,1
15034,2010-02-22/2010-02-28,12,1.6800000000000002,1,0.14,1
15034,2010-03-01/2010-03-07,96,13.440000000000001,1,0.14,1
15034,2010-03-08/2010-03-14,12,1.6800000000000002,1,0.14,1
15034,2010-03-15/2010-03-21,50,8.34,2,0.47500000000000003,1
15034,2010-03-29/2010-04-04,48,6.720000000000001,2,0.14,1
15034,2010-04-05/2010-04-11,37,5.850000000000001,2,0.47500000000000003,1
15034,2010-04-19/2010-04-25,1,0.81,1,0.81,1
15034,2010-05-03/2010-05-09,96,13.440000000000001,2,0.14,1
15034,2010-05-10/2010-05-16,25,4.17,2,0.47500000000000003,1
15034,2010-05-17/2010-05-23,111,17.550000000000004,4,0.274,1
15034,2010-05-24/2010-05-30,110,15.400000000000002,3,0.14,1
15034,2010-05-31/2010-06-06,336,30.240000000000002,4,0.12250000000000001,1
15034,2010-06-07/2010-06-13,64,8.96,5,0.14,1
15034,2010-06-14/2010-06-20,49,7.530000000000001,3,0.36333333333333334,1
15034,2010-06-21/2010-06-27,252,35.28,5,0.14,1
15034,2010-06-28/2010-07-04,528,73.92000000000002,5,0.14,2
15034,2010-07-05/2010-07-11,33,10.65,3,0.5866666666666668,2
15034,2010-07-12/2010-07-18,66,21.94,6,0.48833333333333334,2
15034,2010-07-19/2010-07-25,59,16.07,3,0.37666666666666665,1
15034,2010-07-26/2010-08-01,62,8.680000000000001,5,0.14,1
15034,2010-08-02/2010-08-08,62,10.100000000000001,4,0.3175,1
15034,2010-08-09/2010-08-15,63,10.950000000000001,4,0.3175,2
15034,2010-08-16/2010-08-22,2,1.7,1,0.85,1
15034,2010-08-23/2010-08-29,73,10.22,3,0.14,1
15034,2010-08-30/2010-09-05,38,5.32,2,0.14,2
15034,2010-09-06/2010-09-12,48,6.720000000000001,1,0.14,1
15034,2010-09-13/2010-09-19,25,3.5000000000000004,2,0.14,2
15034,2010-09-20/2010-09-26,109,15.97,2,0.495,1
15034,2010-09-27/2010-10-03,36,5.040000000000001,1,0.14,1
15034,2010-10-04/2010-10-10,72,10.080000000000002,1,0.14,1
15034,2010-10-11/2010-10-17,13,2.5300000000000002,2,0.495,1
15034,2010-10-18/2010-10-24,2,1.7,1,0.85,1
15034,2010-10-25/2010-10-31,1,0.85,1,0.85,1
15034,2010-11-01/2010-11-07,121,17.650000000000002,3,0.37666666666666665,1
15034,2010-11-15/2010-11-21,181,26.050000000000004,5,0.28200000000000003,2
15034,2010-11-22/2010-11-28,145,21.01,3,0.37666666666666665,1
15034,2010-11-29/2010-12-05,2,0.28,2,0.14,1
15034,2010-12-06/2010-12-12,27,5.91,4,0.6725,1
15034,2010-12-13/2010-12-19,14,3.38,2,0.495,1
15034,2010-12-20/2010-12-26,2,1.7,1,0.85,1
15034,2011-01-03/2011-01-09,169,24.370000000000005,2,0.495,1
15034,2011-01-10/2011-01-16,5,4.1899999999999995,2,0.84,1
15034,2011-01-17/2011-01-23,3,2.4899999999999998,2,0.83,1
15034,2011-01-31/2011-02-06,24,3.3600000000000003,1,0.14,1
15034,2011-02-07/2011-02-13,8,6.64,2,0.83,1
15034,2011-02-21/2011-02-27,48,6.720000000000001,1,0.14,1
15034,2011-02-28/2011-03-06,39,7.53,3,0.36999999999999994,2
15034,2011-03-07/2011-03-13,12,1.6800000000000002,1,0.14,1
15034,2011-03-14/2011-03-20,48,6.720000000000001,1,0.14,1
15034,2011-03-21/2011-03-27,24,3.3600000000000003,1,0.14,1
15034,2011-04-11/2011-04-17,24,3.3600000000000003,1,0.14,1
15034,2011-04-18/2011-04-24,85,12.590000000000002,6,0.255,1
15034,2011-04-25/2011-05-01,432,43.68000000000001,4,0.12250000000000001,1
15034,2011-05-02/2011-05-08,497,73.03,3,0.36999999999999994,1
15034,2011-05-09/2011-05-15,76,13.4,6,0.255,1
15034,2011-05-16/2011-05-22,48,6.720000000000001,1,0.14,1
15034,2011-05-23/2011-05-29,206,30.220000000000002,8,0.3125,1
15034,2011-05-30/2011-06-05,264,20.16,2,0.10500000000000001,1
15034,2011-06-06/2011-06-12,1272,94.08000000000003,4,0.12250000000000001,1
15034,2011-06-13/2011-06-19,48,6.720000000000001,2,0.14,1
15034,2011-06-20/2011-06-26,36,5.040000000000001,2,0.14,1
15034,2011-06-27/2011-07-03,25,4.19,2,0.485,1
15034,2011-07-04/2011-07-10,3,2.4899999999999998,2,0.83,1
15034,2011-07-11/2011-07-17,48,6.720000000000001,1,0.14,1
15034,2011-07-18/2011-07-24,121,16.94,3,0.14,1
15034,2011-07-25/2011-07-31,16,5.0,2,0.485,1
15034,2011-08-01/2011-08-07,19,7.49,2,0.485,1
15034,2011-08-08/2011-08-14,100,66.44,4,0.6575,1
15034,2011-08-15/2011-08-21,24,3.3600000000000003,1,0.14,1
15034,2011-08-22/2011-08-28,48,6.720000000000001,2,0.14,1
15034,2011-08-29/2011-09-04,50,16.66,7,0.6328571428571428,1
15034,2011-09-05/2011-09-11,108,15.120000000000001,4,0.14,2
15034,2011-09-12/2011-09-18,21,7.08,3,0.36999999999999994,1
15034,2011-09-19/2011-09-25,216,30.240000000000006,4,0.14,2
15034,2011-09-26/2011-10-02,1213,86.51000000000002,3,0.3466666666666667,1
15034,2011-10-03/2011-10-09,49,7.550000000000001,2,0.485,1
15034,2011-10-10/2011-10-16,397,56.27,3,0.36999999999999994,1
15034,2011-10-24/2011-10-30,145,20.990000000000002,4,0.3125,2
15034,2011-10-31/2011-11-06,397,56.27000000000001,5,0.278,1
15034,2011-11-07/2011-11-13,28,6.68,5,0.554,1
15034,2011-11-14/2011-11-20,20,7.63,5,0.554,1
15034,2011-11-21/2011-11-27,112,15.680000000000001,5,0.14,1
15034,2011-11-28/2011-12-04,16,5.0,3,0.6,1
15036,2009-12-07/2009-12-13,103,79.30000000000001,8,1.05625,2
15036,2009-12-14/2009-12-20,63,58.5,9,1.1555555555555557,1
15036,2009-12-21/2009-12-27,103,71.5,5,1.17,1
15036,2010-01-04/2010-01-10,192,124.80000000000001,4,0.65,1
15036,2010-01-11/2010-01-17,30,30.86,9,1.2122222222222223,1
15036,2010-01-18/2010-01-24,118,83.0,10,0.9650000000000001,1
15036,2010-01-25/2010-01-31,59,45.28,7,0.92,1
15036,2010-02-01/2010-02-07,36,20.520000000000003,2,0.5900000000000001,1
15036,2010-02-08/2010-02-14,98,64.96000000000001,4,0.965,1
15036,2010-02-15/2010-02-21,214,145.4,6,0.755,1
15036,2010-02-22/2010-02-28,103,67.47,7,0.8557142857142858,1
15036,2010-03-01/2010-03-07,194,178.36,7,1.052857142857143,1
15036,2010-03-08/2010-03-14,104,88.6,6,1.015,1
15036,2010-03-15/2010-03-21,747,425.04,9,0.81,2
15036,2010-03-22/2010-03-28,117,87.61,7,0.8114285714285714,1
15036,2010-03-29/2010-04-04,785,509.08,9,0.8211111111111111,1
15036,2010-04-05/2010-04-11,232,161.72,9,0.8344444444444444,2
15036,2010-04-12/2010-04-18,96,72.0,4,0.75,1
15036,2010-04-19/2010-04-25,195,154.2,15,0.8913333333333334,1
15036,2010-04-26/2010-05-02,832,572.48,11,0.8372727272727274,1
15036,2010-05-03/2010-05-09,468,348.96,13,0.9369230769230769,2
15036,2010-05-10/2010-05-16,1179,732.0,13,0.8061538461538462,1
15036,2010-05-17/2010-05-23,74,56.56,6,0.9266666666666667,1
15036,2010-05-24/2010-05-30,894,620.04,14,0.8185714285714286,2
15036,2010-05-31/2010-06-06,404,290.13,13,0.9053846153846153,1
15036,2010-06-07/2010-06-13,1094,761.56,20,0.798,1
15036,2010-06-14/2010-06-20,232,176.12,16,0.849375,3
15036,2010-06-21/2010-06-27,1571,1011.52,25,0.8216,2
15036,2010-06-28/2010-07-04,1333,960.95,22,0.8900000000000001,2
15036,2010-07-05/2010-07-11,943,663.6800000000001,16,0.909375,2
15036,2010-07-12/2010-07-18,577,480.92,25,0.8732000000000001,2
15036,2010-07-19/2010-07-25,1784,1247.68,21,0.860952380952381,1
15036,2010-07-26/2010-08-01,112,105.2,3,0.9266666666666667,1
15036,2010-08-02/2010-08-08,168,195.96,6,1.1916666666666667,1
15036,2010-08-09/2010-08-15,77,92.2,5,1.174,1
15036,2010-08-23/2010-08-29,18,16.68,3,1.1033333333333333,1
15036,2010-08-30/2010-09-05,26,20.560000000000002,3,1.1033333333333333,1
15036,2010-09-06/2010-09-12,2,2.56,1,1.28,1
15036,2010-09-13/2010-09-19,3,3.84,2,1.28,1
15036,2010-09-20/2010-09-26,21,16.28,4,0.8825000000000001,1
15036,2010-09-27/2010-10-03,23,25.2,2,1.0150000000000001,1
15036,2010-10-11/2010-10-17,831,564.84,8,0.87,1
15036,2010-10-18/2010-10-24,172,131.12,10,0.909,2
15036,2010-10-25/2010-10-31,2010,1394.28,9,0.9633333333333334,3
15036,2010-11-01/2010-11-07,205,167.0,7,1.052857142857143,1
15036,2010-11-08/2010-11-14,130,115.52,12,1.0591666666666668,1
15036,2010-11-15/2010-11-21,355,261.14,16,0.9425,2
15036,2010-11-22/2010-11-28,927,652.74,17,0.9,2
15036,2010-11-29/2010-12-05,130,109.16,11,0.8945454545454545,1
15036,2010-12-06/2010-12-12,21,20.520000000000003,7,1.2042857142857142,1
15036,2010-12-13/2010-12-19,35,32.08,6,1.1033333333333333,1
15036,2010-12-20/2010-12-26,30,25.68,4,1.0150000000000001,2
15036,2011-01-03/2011-01-09,18,16.68,4,1.1475,1
15036,2011-01-10/2011-01-16,159,133.44,9,1.0966666666666667,1
15036,2011-01-17/2011-01-23,39,36.75,3,0.9166666666666666,1
15036,2011-01-24/2011-01-30,112,86.0,6,1.0,1
15036,2011-01-31/2011-02-06,1913,1197.25,12,0.89,2
15036,2011-02-07/2011-02-13,68,79.16,3,1.3366666666666667,1
15036,2011-02-14/2011-02-20,762,537.9,10,1.004,1
15036,2011-02-21/2011-02-27,128,103.03999999999999,7,0.8757142857142857,1
15036,2011-02-28/2011-03-06,91,106.09,7,1.252857142857143,1
15036,2011-03-07/2011-03-13,369,282.03,9,0.9455555555555555,1
15036,2011-03-14/2011-03-20,1342,916.4200000000001,12,1.0053846153846153,2
15036,2011-03-21/2011-03-27,99,119.13,7,1.252857142857143,1
15036,2011-03-28/2011-04-03,1253,868.07,7,1.0057142857142858,2
15036,2011-04-04/2011-04-10,147,134.49,7,1.15,2
15036,2011-04-11/2011-04-17,864,651.12,11,0.82,1
15036,2011-04-18/2011-04-24,174,158.01999999999998,16,1.13,1
15036,2011-04-25/2011-05-01,793,593.59,7,0.9128571428571428,1
15036,2011-05-02/2011-05-08,972,749.56,12,1.0875,1
15036,2011-05-09/2011-05-15,1618,1234.94,27,0.8233333333333334,2
15036,2011-05-16/2011-05-22,1643,1238.8899999999999,22,0.929090909090909,3
15036,2011-05-23/2011-05-29,397,416.71,10,1.0699999999999998,1
15036,2011-05-30/2011-06-05,193,183.18999999999997,12,1.1541666666666666,1
15036,2011-06-06/2011-06-12,1610,1240.7,18,1.0805555555555555,2
15036,2011-06-13/2011-06-19,1285,1063.75,19,0.9084210526315788,2
15036,2011-06-20/2011-06-26,169,160.26999999999998,17,1.1123529411764705,3
15036,2011-06-27/2011-07-03,167,147.41,8,1.03,2
15036,2011-07-04/2011-07-10,1938,1433.74,14,1.2142857142857142,1
15036,2011-07-11/2011-07-17,352,295.36,14,0.9442857142857142,2
15036,2011-07-18/2011-07-24,510,447.29999999999995,16,0.98,1
15036,2011-07-25/2011-07-31,638,474.74,7,1.2714285714285711,1
15036,2011-08-01/2011-08-07,943,785.8899999999999,11,1.038181818181818,2
15036,2011-08-08/2011-08-14,268,235.23999999999998,13,1.076153846153846,1
15036,2011-08-15/2011-08-21,60,49.8,4,0.83,1
15036,2011-08-22/2011-08-28,60,49.8,3,0.83,1
15036,2011-08-29/2011-09-04,181,232.14999999999998,20,1.5044999999999997,3
15036,2011-09-05/2011-09-11,215,187.25,7,1.0585714285714285,3
15036,2011-09-12/2011-09-18,64,56.31999999999999,5,0.9899999999999999,2
15036,2011-09-19/2011-09-25,93,84.38999999999999,6,1.23,1
15036,2011-09-26/2011-10-02,30,29.699999999999996,5,1.31,1
15036,2011-10-03/2011-10-09,721,533.23,8,0.91625,1
15036,2011-10-10/2011-10-16,224,192.32,11,1.1209090909090909,1
15036,2011-10-17/2011-10-23,194,172.22,10,1.0699999999999998,2
15036,2011-10-24/2011-10-30,101,87.82999999999998,6,1.23,1
15036,2011-10-31/2011-11-06,83,87.28999999999999,8,1.3299999999999998,1
15036,2011-11-07/2011-11-13,107,97.60999999999999,9,1.0077777777777779,1
15036,2011-11-14/2011-11-20,104,92.72,9,1.1855555555555555,1
15036,2011-11-21/2011-11-27,237,203.91,12,1.0966666666666667,1
15036,2011-11-28/2011-12-04,143,127.48999999999998,9,1.1855555555555555,1
15039,2009-12-07/2009-12-13,1,1.7,1,1.7,1
15039,2009-12-14/2009-12-20,29,24.65,5,0.85,2
15039,2010-01-11/2010-01-17,8,10.849999999999998,2,1.255,1
15039,2010-01-18/2010-01-24,2,2.51,2,1.255,1
15039,2010-01-25/2010-01-31,7,9.19,3,1.39,1
15039,2010-02-08/2010-02-14,20,17.0,1,0.85,1
15039,2010-02-15/2010-02-21,280,158.0,3,0.7433333333333333,1
15039,2010-02-22/2010-02-28,252,134.2,3,0.7433333333333333,1
15039,2010-03-01/2010-03-07,27,26.189999999999998,4,1.0525,1
15039,2010-03-08/2010-03-14,12,11.82,3,1.39,2
15039,2010-03-15/2010-03-21,50,42.5,1,0.85,1
15039,2010-03-22/2010-03-28,35,29.75,5,0.85,1
15039,2010-03-29/2010-04-04,21,34.86,1,1.66,1
15039,2010-04-05/2010-04-11,22,29.229999999999997,3,1.1199999999999999,1
15039,2010-04-12/2010-04-18,10,8.5,1,0.85,1
15039,2010-04-26/2010-05-02,6,5.1,1,0.85,1
15039,2010-05-03/2010-05-09,63,56.79,6,1.1199999999999999,1
15039,2010-05-10/2010-05-16,21,34.05,3,1.39,1
15039,2010-05-17/2010-05-23,22,19.509999999999998,5,1.012,1
15039,2010-05-24/2010-05-30,4,3.4,1,0.85,1
15039,2010-05-31/2010-06-06,177,132.22,5,0.9480000000000001,1
15039,2010-06-07/2010-06-13,58,67.93,8,1.0525,1
15039,2010-06-14/2010-06-20,6,6.72,3,1.39,1
15039,2010-06-21/2010-06-27,39,38.01,6,1.1199999999999999,1
15039,2010-06-28/2010-07-04,135,172.26,7,1.0814285714285714,2
15039,2010-07-05/2010-07-11,325,216.5,6,1.2016666666666667,1
15039,2010-07-12/2010-07-18,114,83.37,9,1.0844444444444443,1
15039,2010-07-19/2010-07-25,88,75.61,6,0.985,1
15039,2010-07-26/2010-08-01,95,87.22999999999999,7,0.9657142857142856,1
15039,2010-08-02/2010-08-08,144,92.02,8,1.0125,2
15039,2010-08-09/2010-08-15,86,142.76,3,1.66,1
15039,2010-08-16/2010-08-22,69,59.459999999999994,4,1.0525,1
15039,2010-08-23/2010-08-29,50,42.5,3,0.85,2
15039,2010-08-30/2010-09-05,32,27.2,2,0.85,2
15039,2010-09-06/2010-09-12,12,10.2,1,0.85,1
15039,2010-09-13/2010-09-19,25,21.25,2,0.85,1
15039,2010-09-20/2010-09-26,290,168.12,4,0.9725,2
15039,2010-09-27/2010-10-03,1,1.66,1,1.66,1
15039,2010-10-18/2010-10-24,277,176.51,3,1.0133333333333334,1
15039,2010-11-01/2010-11-07,34,28.9,3,0.85,1
15039,2010-11-08/2010-11-14,7,6.76,3,1.0525,1
15039,2010-11-15/2010-11-21,25,22.869999999999997,5,1.012,1
15039,2010-11-22/2010-11-28,20,18.62,7,1.0814285714285714,1
15039,2010-11-29/2010-12-05,15,12.75,2,0.85,1
15039,2010-12-06/2010-12-12,1,1.66,1,1.66,1
15039,2010-12-13/2010-12-19,4,5.02,2,1.255,1
15039,2011-01-03/2011-01-09,5,5.06,2,1.255,1
15039,2011-01-10/2011-01-16,30,49.8,1,1.66,1
15039,2011-01-17/2011-01-23,4,3.4,1,0.85,1
15039,2011-01-31/2011-02-06,17,19.909999999999997,3,1.3699999999999999,1
15039,2011-02-07/2011-02-13,4,6.52,3,1.63,1
15039,2011-02-14/2011-02-20,4,6.52,1,1.63,1
15039,2011-02-21/2011-02-27,1,1.63,1,1.63,1
15039,2011-03-07/2011-03-13,2,3.26,2,1.63,1
15039,2011-03-14/2011-03-20,8,6.8,2,0.85,1
15039,2011-03-21/2011-03-27,17,27.709999999999997,3,1.63,1
15039,2011-03-28/2011-04-03,5,8.149999999999999,3,1.63,1
15039,2011-04-04/2011-04-10,10,8.5,3,0.85,1
15039,2011-04-11/2011-04-17,7,5.95,1,0.85,1
15039,2011-04-18/2011-04-24,13,12.61,4,1.24,1
15039,2011-04-25/2011-05-01,25,22.029999999999998,2,1.24,1
15039,2011-05-02/2011-05-08,340,193.0,3,0.7433333333333333,1
15039,2011-05-09/2011-05-15,65,56.03,3,1.11,1
15039,2011-05-16/2011-05-22,21,18.63,2,1.24,1
15039,2011-05-23/2011-05-29,151,129.13,5,1.0059999999999998,2
15039,2011-05-30/2011-06-05,44,38.18,4,1.045,1
15039,2011-06-06/2011-06-12,369,279.66999999999996,8,1.2974999999999999,1
15039,2011-06-13/2011-06-19,10,10.059999999999999,4,1.24,1
15039,2011-06-20/2011-06-26,61,52.629999999999995,4,1.045,2
15039,2011-06-27/2011-07-03,14,13.459999999999999,3,1.3699999999999999,1
15039,2011-07-04/2011-07-10,117,103.35,5,1.162,1
15039,2011-07-11/2011-07-17,30,48.9,2,1.63,1
