StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice,quantity_share_pct,quantity_cumulative_pct
22556,PLASTERS IN TIN CIRCUS PARADE,13422,22061.85,1177,88,24,1.65,2010-03-25 12:12:00,2011-12-04 13:32:00,11.4035683942226,0.12411068801816813,35.09409554174288
21986,PACK OF 12 PINK POLKADOT TISSUES,13372,4749.389999999999,454,100,13,0.29,2009-12-07 11:47:00,2011-12-02 16:39:00,29.45374449339207,0.123648347502529,35.21774388924541
22740,POLKADOT PEN,13345,11395.31,300,43,11,0.85,2010-09-30 13:57:00,2011-09-26 13:57:00,44.483333333333334,0.12339868362408388,35.341142572869494
21099,SET/6 STRAWBERRY PAPER CUPS,13265,1499.3400000000001,31,17,5,0.65,2009-12-10 09:49:00,2010-05-07 12:13:00,427.9032258064516,0.12265893879906127,35.46380151166856
23201,JUMBO BAG ALPHABET,13206,27456.18,880,34,17,2.08,2011-04-11 16:47:00,2011-12-04 13:15:00,15.006818181818181,0.12211337699060709,35.58591488865916
82580,BATHROOM METAL SIGN,13138,7388.27,1316,102,12,0.55,2009-12-07 10:33:00,2011-12-02 16:39:00,9.983282674772036,0.12148459388933787,35.707399482548496
20974,12 PENCILS SMALL TUBE SKULL,13093,8599.44,798,99,12,0.65,2009-12-07 11:39:00,2011-11-22 11:18:00,16.407268170426065,0.12106848742526266,35.82846796997376
21930,JUMBO STORAGE BAG SKULLS,13056,26676.51,1286,102,11,1.95,2009-12-07 13:24:00,2011-12-04 13:59:00,10.152410575427682,0.1207263554436897,35.949194325417444
22083,PAPER CHAIN KIT RETROSPOT,13000,38357.62,1340,102,18,2.95,2009-12-07 10:33:00,2011-12-02 16:39:00,9.701492537313433,0.12020853406617388,36.06940285948362
16161P,WRAP ENGLISH ROSE,12948,5330.4,432,87,18,0.42,2009-12-08 12:46:00,2011-11-29 10:01:00,29.97222222222222,0.11972769992990918,36.18913055941353
20718,RED RETROSPOT SHOPPER BAG,12924,16913.93,1177,102,18,1.25,2009-12-07 08:53:00,2011-12-04 13:59:00,10.980458793542907,0.11950577648240239,36.30863633589593
22328,ROUND SNACK BOXES SET OF 4 FRUITS,12871,35898.91,1148,98,19,2.95,2010-01-07 16:46:00,2011-12-02 14:48:00,11.211672473867596,0.11901569553582492,36.427652031431755
21092,SET/6 STRAWBERRY PAPER PLATES,12846,1571.5,28,13,5,0.85,2009-12-07 18:02:00,2010-03-17 13:09:00,458.7857142857143,0.11878452527800536,36.54643655670976
23209,LUNCH BAG VINTAGE DOILY,12829,20851.37,1070,31,16,1.65,2011-05-08 11:08:00,2011-12-04 13:59:00,11.989719626168224,0.11862732950268805,36.665063886212444
22534,MAGIC DRAWING SLATE SPACEBOY,12791,5472.79,578,88,15,0.42,2010-03-28 13:10:00,2011-12-02 13:35:00,22.129757785467127,0.11827595071080231,36.78333983692325
22699,ROSES REGENCY TEACUP AND SAUCER,12791,37336.37,1398,68,21,2.95,2010-08-11 15:46:00,2011-12-04 13:00:00,9.149499284692418,0.11827595071080231,36.90161578763405
82583,HOT BATHS METAL SIGN,12767,27678.7,1155,97,8,2.1,2009-12-07 10:33:00,2011-12-04 15:19:00,11.053679653679653,0.11805402726329553,37.01966981489735
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,12676,24858.760000000002,586,98,17,2.55,2009-12-07 17:56:00,2011-12-04 15:19:00,21.631399317406142,0.1172125675248323,37.13688238242218
22147,FELTCRAFT BUTTERFLY HEARTS,12620,17594.2,1112,101,15,1.45,2009-12-07 12:19:00,2011-12-01 11:18:00,11.348920863309353,0.11669474614731648,37.253577128569496
21914,BLUE HARMONICA IN BOX,12589,17211.01,921,90,17,1.25,2010-01-25 15:38:00,2011-12-04 14:55:00,13.668838219326819,0.11640809502762023,37.36998522359712
22030,SWALLOWS GREETING CARD,12513,5092.62,668,95,12,0.42,2009-12-07 12:19:00,2011-12-02 16:39:00,18.732035928143713,0.11570533744384874,37.48569056104097
20711,JUMBO BAG TOYS,12512,25502.68,1043,102,14,2.08,2009-12-07 18:02:00,2011-12-01 16:22:00,11.996164908916587,0.11569609063353596,37.6013866516745
22595,GINGHAM HEART DECORATION,12507,10520.519999999999,792,72,18,0.85,2010-07-16 15:26:00,2011-12-04 12:32:00,15.791666666666666,0.11564985658197205,37.71703650825648
21889,WOODEN BOX OF DOMINOES,12502,16660.23,1080,102,16,1.25,2009-12-07 10:33:00,2011-12-04 14:15:00,11.575925925925926,0.11560362253040814,37.832640130786885
22610,PENS ASSORTED FUNNY FACE,12464,5066.5,283,77,6,0.21,2010-02-25 09:16:00,2011-12-02 16:34:00,44.042402826855124,0.1152522437385224,37.94789237452541
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12412,6031.62,744,44,12,0.83,2010-07-18 11:31:00,2011-12-04 15:28:00,16.682795698924732,0.1147714096022577,38.062663784127665
82600,NO SINGING METAL SIGN,12340,25033.230000000003,1163,96,14,2.1,2009-12-07 12:18:00,2011-12-04 15:19:00,10.61049011177988,0.11410563925973735,38.176769423387405
22866,HAND WARMER SCOTTY DOG DESIGN,12305,27252.550000000003,1042,35,10,2.1,2010-09-10 13:59:00,2011-12-04 15:00:00,11.809021113243762,0.11378200089878997,38.29055142428619
22149,FELTCRAFT 6 FLOWER FRIENDS,12286,25368.97,1361,97,18,2.1,2009-12-07 15:28:00,2011-11-10 18:46:00,9.027185892725937,0.1136063115028471,38.40415773578904
22993,SET OF 4 PANTRY JELLY MOULDS,12242,15974.33,1044,42,19,1.25,2011-02-16 15:13:00,2011-12-04 13:54:00,11.726053639846743,0.11319945184908466,38.517357187638126
22418,10 COLOUR SPACEBOY PEN,12240,10341.42,576,82,18,0.85,2010-05-06 16:21:00,2011-12-02 13:36:00,21.25,0.1131809582284591,38.63053814586659
21495,SKULLS AND CROSSBONES WRAP,12240,5024.8,367,99,11,0.42,2009-12-08 17:04:00,2011-12-02 10:22:00,33.35149863760218,0.1131809582284591,38.74371910409505
22998,TRAVEL CARD WALLET KEEP CALM,12208,5185.8,522,42,6,0.42,2011-02-16 16:56:00,2011-12-04 14:09:00,23.386973180076627,0.11288506029845005,38.8566041643935
21122,SET/10 PINK POLKADOT PARTY CANDLES,12029,14616.04,785,100,21,1.25,2009-12-07 15:42:00,2011-11-30 14:40:00,15.323566878980891,0.11122988125246196,38.967834045645965
23206,LUNCH BAG APPLE DESIGN,12028,20514.66,1015,34,18,1.65,2011-04-11 16:47:00,2011-12-04 15:19:00,11.85024630541872,0.11122063444214918,39.07905468008811
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,11996,6527.0,4,3,3,1.5499999999999998,2009-12-15 14:03:00,2010-02-17 10:51:00,2999.0,0.11092473651214013,39.18997941660025
21891,TRADITIONAL WOODEN SKIPPING ROPE,11941,15241.02,800,92,17,1.25,2009-12-07 12:42:00,2011-12-04 12:08:00,14.92625,0.1104161619449371,39.30039557854519
22348,TEA BAG PLATE RED RETROSPOT,11915,10140.439999999999,923,102,21,0.85,2009-12-07 10:41:00,2011-12-04 11:50:00,12.90899241603467,0.11017574487680475,39.410571323422
79000,MOROCCAN TEA GLASS,11888,9631.5,428,86,13,0.85,2009-12-07 12:19:00,2011-09-12 16:14:00,27.77570093457944,0.10992608099835961,39.520497404420354
23310,BUBBLEGUM RING ASSORTED,11821,4896.179999999999,234,26,10,0.42,2011-06-09 11:49:00,2011-12-04 15:18:00,50.51709401709402,0.10930654470740318,39.629803949127755
22467,GUMBALL COAT RACK,11697,27641.37,1075,76,19,2.55,2010-03-04 14:45:00,2011-12-04 13:20:00,10.88093023255814,0.10815994022861813,39.73796388935637
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,11520,1138.04,23,18,2,0.85,2009-12-10 09:49:00,2010-09-27 16:30:00,500.8695652173913,0.10652325480325561,39.84448714415963
23307,SET OF 60 PANTRY DESIGN CAKE CASES,11503,6102.990000000001,607,27,19,0.55,2011-06-03 12:07:00,2011-12-04 15:19:00,18.950576606260295,0.10636605902793832,39.95085320318757
84949,SILVER HANGING T-LIGHT HOLDER,11479,18302.739999999998,673,100,7,1.65,2009-12-07 12:12:00,2011-12-04 14:01:00,17.056463595839524,0.10614413558043154,40.056997338768
22561,WOODEN SCHOOL COLOURING SET,11467,19246.64,891,88,18,1.65,2010-03-25 11:28:00,2011-12-02 10:47:00,12.869809203142536,0.10603317385667814,40.16303051262468
22555,PLASTERS IN TIN STRONGMAN,11454,18508.809999999998,952,88,24,1.65,2010-03-25 12:12:00,2011-12-04 13:55:00,12.031512605042018,0.10591296532261196,40.26894347794729
84378,SET OF 3 HEART COOKIE CUTTERS,11442,15077.57,1218,102,17,1.25,2009-12-07 17:56:00,2011-12-04 11:45:00,9.394088669950738,0.10580200359885858,40.37474548154615
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,11386,1041.42,70,42,6,0.18,2009-12-07 13:48:00,2011-07-20 16:12:00,162.65714285714284,0.10528418222134275,40.48002966376749
22867,HAND WARMER BIRD DESIGN,11263,24865.61,1014,38,10,2.1,2010-09-10 13:59:00,2011-12-04 15:00:00,11.107495069033531,0.10414682455287048,40.58417648832036
21871,SAVE THE PLANET MUG,11160,13186.57,748,93,12,1.25,2009-12-07 14:02:00,2011-12-02 16:39:00,14.919786096256685,0.10319440309065388,40.687370891411014
22027,TEA PARTY BIRTHDAY CARD,11146,4741.43,831,101,19,0.42,2009-12-07 18:02:00,2011-12-02 10:41:00,13.412755716004813,0.10306494774627492,40.79043583915729
35961,FOLKART ZINC HEART CHRISTMAS DEC,11021,9194.859999999999,618,100,11,0.85,2009-12-07 17:56:00,2011-12-04 13:59:00,17.833333333333332,0.10190909645717709,40.89234493561447
20993,JAZZ HEARTS MEMO PAD,10966,1332.41,31,12,3,0.85,2009-12-09 15:03:00,2010-03-09 12:48:00,353.741935483871,0.10140052188997406,40.99374545750444
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,10951,14163.58,801,99,13,1.25,2009-12-07 13:35:00,2011-12-04 15:38:00,13.671660424469414,0.10126181973528231,41.09500727723972
22951,60 CAKE CASES DOLLY GIRL DESIGN,10924,5741.72,621,63,22,0.55,2010-09-19 12:15:00,2011-12-04 13:45:00,17.59098228663446,0.10101215585683719,41.19601943309656
21390,FILIGRIS HEART WITH BUTTERFLY,10821,13404.12,578,101,9,1.25,2009-12-08 15:00:00,2011-12-04 14:01:00,18.72145328719723,0.10005973439462057,41.29607916749118
21916,SET 12 RETRO WHITE CHALK STICKS,10756,4630.25,685,102,8,0.42,2009-12-07 13:48:00,2011-12-04 14:55:00,15.702189781021898,0.0994586917242897,41.395537859215466
22114,HOT WATER BOTTLE TEA AND SYMPATHY,10754,54294.73,1482,76,18,3.95,2009-12-07 10:41:00,2011-12-04 10:10:00,7.256410256410256,0.09944019810366414,41.49497805731913
16047,POP ART PEN CASE & PENS,10611,1053.8500000000001,30,21,2,0.85,2009-12-13 15:43:00,2010-10-24 11:17:00,353.7,0.09811790422893622,41.593095961548066
21385,IVORY HANGING DECORATION  HEART,10558,9123.699999999999,675,96,7,0.85,2009-12-07 12:32:00,2011-12-01 12:53:00,15.641481481481481,0.09762782328235875,41.690723784830425
23202,JUMBO BAG VINTAGE LEAF,10541,20995.43,854,31,11,2.08,2011-05-06 15:40:00,2011-12-04 16:07:00,12.343091334894613,0.09747062750704144,41.78819441233747
21314,SMALL GLASS HEART TRINKET POT,10519,22875.350000000002,1039,102,10,2.1,2009-12-07 12:32:00,2011-12-02 16:39:00,10.124157844080846,0.09726719768016023,41.88546161001763
21506,"FANCY FONT BIRTHDAY CARD,",10516,4393.54,651,102,14,0.42,2009-12-07 11:46:00,2011-12-04 15:18:00,16.153609831029186,0.09723945724922188,41.98270106726685
15056N,EDWARDIAN PARASOL NATURAL,10509,55157.28,1009,102,13,5.95,2009-12-07 08:13:00,2011-12-04 14:55:00,10.415262636273539,0.09717472957703241,42.079875796843886
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,10484,39199.57,1050,97,27,3.75,2009-12-07 12:26:00,2011-12-04 15:19:00,9.984761904761905,0.09694355931921284,42.1768193561631
17084R,ASSORTED INCENSE PACK,10481,1938.21,64,45,3,0.21,2009-12-08 12:54:00,2011-11-06 14:08:00,163.765625,0.0969158188882745,42.27373517505138
22112,CHOCOLATE HOT WATER BOTTLE,10448,54493.79,1634,102,16,4.95,2009-12-07 12:08:00,2011-12-04 15:00:00,6.394124847001224,0.09661067414795266,42.37034584919933
22741,FUNKY DIVA PEN,10387,8928.279999999999,282,60,10,0.85,2010-09-30 14:46:00,2011-12-04 15:00:00,36.833333333333336,0.09604661871887292,42.466392467918205
21669,BLUE STRIPE CERAMIC DRAWER KNOB,10386,13594.26,791,90,14,1.25,2009-12-07 13:35:00,2011-12-04 15:38:00,13.130214917825537,0.09603737190856014,42.56242983982676
21967,PACK OF 12 SKULL TISSUES,10372,3063.5599999999995,464,91,13,0.29,2009-12-07 17:56:00,2011-12-01 16:22:00,22.353448275862068,0.09590791656418118,42.65833775639094
20676,RED RETROSPOT BOWL,10344,12932.050000000001,945,102,22,1.25,2009-12-07 08:53:00,2011-12-02 16:39:00,10.946031746031746,0.09564900587542327,42.753986762266365
21136,PAINTED METAL PEARS ASSORTED,10341,17129.36,725,101,12,1.69,2009-12-07 11:20:00,2011-12-04 11:50:00,14.26344827586207,0.09562126544448492,42.84960802771085
22557,PLASTERS IN TIN VINTAGE PAISLEY,10278,17226.55,1109,88,29,1.65,2010-03-25 13:16:00,2011-12-04 14:55:00,9.2678088367899,0.09503871639477962,42.94464674410563
22666,RECIPE BOX PANTRY YELLOW DESIGN,10270,32186.780000000002,1630,73,23,2.95,2010-07-09 17:17:00,2011-12-04 14:01:00,6.300613496932515,0.09496474191227736,43.03961148601791
21668,RED STRIPE CERAMIC DRAWER KNOB,10203,13682.59,805,95,12,1.25,2009-12-07 17:56:00,2011-12-04 14:51:00,12.674534161490683,0.09434520562132093,43.133956691639234
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,10183,13732.37,1081,102,16,1.25,2009-12-07 17:56:00,2011-12-04 11:45:00,9.419981498612396,0.09416026941506528,43.2281169610543
15034,PAPER POCKET TRAVELING FAN,10148,1413.4900000000002,251,90,10,0.14,2009-12-07 17:56:00,2011-11-30 15:13:00,40.430278884462155,0.09383663105411788,43.321953592108414
22444,GROW YOUR OWN PLANT IN A CAN,10132,13856.6,453,54,17,1.25,2010-03-23 11:41:00,2011-05-19 10:47:00,22.36644591611479,0.09368868208911336,43.41564227419753
22139,RETROSPOT TEA SET CERAMIC 11 PC,10123,50273.630000000005,1997,99,27,4.95,2009-12-07 08:53:00,2011-12-04 16:07:00,5.069103655483225,0.09360546079629832,43.50924773499383
22632,HAND WARMER RED RETROSPOT,10087,20099.820000000003,752,31,9,2.1,2010-09-20 15:33:00,2011-12-04 13:54:00,13.413563829787234,0.09327257562503814,43.602520310618864
48138,DOORMAT UNION FLAG,10022,66554.66,1650,101,12,7.49,2009-12-15 11:56:00,2011-12-04 11:55:00,6.073939393939394,0.09267153295470727,43.695191843573575
22188,BLACK HEART CARD HOLDER,10011,27274.170000000002,558,96,7,3.95,2009-12-14 17:57:00,2011-12-02 17:06:00,17.940860215053764,0.09256981804126667,43.787761661614844
84029E,RED WOOLLY HOTTIE WHITE HEART.,10005,40770.85,1085,95,10,3.75,2009-12-07 09:42:00,2011-12-04 14:51:00,9.221198156682028,0.09251433717938996,43.88027599879423
22530,MAGIC DRAWING SLATE DOLLY GIRL,9989,4225.17,462,86,15,0.42,2010-03-28 13:10:00,2011-11-30 17:37:00,21.62121212121212,0.09236638821438545,43.97264238700862
16046,TEATIME PEN CASE & PENS,9959,1204.41,57,41,2,0.85,2009-12-07 18:02:00,2011-11-28 11:26:00,174.71929824561403,0.09208898390500198,44.06473137091362
22333,RETROSPOT PARTY BAG + STICKER SET,9949,15506.0,683,101,22,1.65,2009-12-07 10:41:00,2011-11-28 13:56:00,14.566617862371888,0.09199651580187414,44.156727886715494
23077,DOUGHNUT LIP GLOSS,9930,13108.47,327,37,15,1.25,2011-03-24 08:44:00,2011-12-04 13:45:00,30.36697247706422,0.09182082640593127,44.24854871312142
21124,SET/10 BLUE SPOTTY PARTY CANDLES,9927,12042.65,612,100,21,1.25,2009-12-07 15:42:00,2011-12-02 13:35:00,16.220588235294116,0.09179308597499293,44.340341799096414
22652,TRAVEL SEWING KIT,9910,16794.05,830,70,26,1.65,2010-07-18 12:20:00,2011-11-15 16:38:00,11.939759036144578,0.09163589019967562,44.43197768929609
22662,LUNCH BAG DOLLY GIRL DESIGN,9898,16118.72,985,71,17,1.65,2010-07-19 12:22:00,2011-12-04 13:59:00,10.048730964467005,0.09152492847592222,44.52350261777201
16161U,WRAP SUKI AND FRIENDS,9876,4021.92,312,96,13,0.42,2009-12-08 12:46:00,2011-12-02 16:34:00,31.653846153846153,0.09132149864904102,44.614824116421055
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,9854,12998.55,748,102,14,1.25,2009-12-07 13:35:00,2011-12-02 10:07:00,13.17379679144385,0.0911180688221598,44.70594218524322
16237,SLEEPING CAT ERASERS,9824,2114.06,555,101,7,0.21,2009-12-07 13:32:00,2011-12-04 13:15:00,17.7009009009009,0.09084066451277632,44.79678284975599
20973,12 PENCIL SMALL TUBE WOODLAND,9720,6661.8,635,79,14,0.65,2010-03-17 12:19:00,2011-12-04 13:59:00,15.307086614173228,0.08987899624024692,44.88666184599624
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,9687,26413.7,739,43,17,2.89,2010-09-16 11:40:00,2011-12-04 13:32:00,13.108254397834912,0.0895738514999251,44.976235697496165
22219,LOVEBIRD HANGING DECORATION WHITE,9641,9150.48,1134,101,13,0.85,2009-12-07 11:46:00,2011-12-04 13:15:00,8.501763668430335,0.0891484982255371,45.065384195721705
22959,WRAP CHRISTMAS VILLAGE,9613,3929.46,279,32,12,0.42,2010-09-06 17:13:00,2011-12-04 13:32:00,34.45519713261649,0.08888958753677918,45.15427378325848
84050,PINK HEART SHAPE EGG FRYING PAN,9589,14145.0,703,95,19,1.65,2009-12-07 09:18:00,2011-11-01 10:30:00,13.640113798008535,0.0886676640892724,45.242941447347754
20685,DOORMAT RED RETROSPOT,9569,64950.27,1670,101,18,7.95,2009-12-07 10:33:00,2011-12-04 12:52:00,5.729940119760479,0.08848272788301675,45.33142417523077
62018,SOMBRERO,9558,12433.3,125,70,5,1.95,2009-12-11 12:58:00,2011-12-04 11:56:00,76.464,0.08838101296957615,45.41980518820035
22296,HEART IVORY TRELLIS LARGE,9546,15731.989999999998,811,91,10,1.65,2009-12-08 10:02:00,2011-12-04 14:01:00,11.770653514180024,0.08827005124582275,45.50807523944617
22697,GREEN REGENCY TEACUP AND SAUCER,9541,29611.23,1330,68,21,2.95,2010-08-11 15:46:00,2011-12-04 15:18:00,7.173684210526316,0.08822381719425884,45.59629905664043
21908,CHOCOLATE THIS WAY METAL SIGN,9535,18782.2,948,102,16,2.1,2009-12-07 13:45:00,2011-12-04 13:32:00,10.058016877637131,0.08816833633238215,45.68446739297281
23344,JUMBO BAG 50'S CHRISTMAS,9526,22185.100000000002,671,25,12,2.08,2011-06-15 13:25:00,2011-12-04 16:07:00,14.19672131147541,0.0880851150395671,45.77255250801238
82484,WOOD BLACK BOARD ANT WHITE FINISH,9506,54876.7,1155,86,15,6.75,2010-04-11 10:30:00,2011-12-04 15:19:00,8.23030303030303,0.08790017883331144,45.86045268684569
21174,POTTERING IN THE SHED METAL SIGN,9438,18997.829999999998,1094,102,5,2.08,2009-12-07 18:02:00,2011-12-04 15:19:00,8.627056672760512,0.08727139573204223,45.947724082577736
22759,SET OF 3 NOTEBOOKS IN PARCEL,9380,15866.559999999998,795,69,20,1.65,2010-08-08 12:43:00,2011-11-30 11:08:00,11.79874213836478,0.08673508073390084,46.03445916331164
22130,PARTY CONE CHRISTMAS DECORATION,9338,10628.66,396,62,12,0.85,2009-12-07 15:28:00,2011-12-02 12:52:00,23.58080808080808,0.08634671470076397,46.120805878012405
22791,T-LIGHT GLASS FLUTED ANTIQUE,9248,11442.36,419,52,8,1.25,2010-10-22 11:41:00,2011-12-04 15:00:00,22.071599045346062,0.08551450177261354,46.20632037978502
22381,TOY TIDY PINK POLKADOT,9247,19563.01,1093,97,19,2.1,2010-01-24 13:46:00,2011-12-04 16:07:00,8.460201280878316,0.08550525496230076,46.29182563474732
21165,BEWARE OF THE CAT METAL SIGN,9236,14922.64,944,98,16,1.69,2009-12-07 13:45:00,2011-12-04 11:45:00,9.783898305084746,0.08540354004886015,46.37722917479618
16045,POPART WOODEN PENCILS ASST,9212,425.44,73,35,4,0.04,2010-01-07 14:20:00,2011-12-04 13:59:00,126.1917808219178,0.08518161660135336,46.46241079139753
21238,RED RETROSPOT CUP,9196,7920.83,877,102,20,0.85,2009-12-07 13:57:00,2011-12-04 14:51:00,10.485746864310148,0.08503366763634884,46.547444459033876
21671,RED SPOT CERAMIC DRAWER KNOB,9185,11954.45,708,89,15,1.25,2009-12-07 17:56:00,2011-11-30 11:18:00,12.97316384180791,0.08493195272290824,46.63237641175679
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,9136,34016.44,994,102,23,3.75,2009-12-07 12:26:00,2011-12-04 15:19:00,9.191146881287727,0.08447885901758188,46.71685527077437
22111,SCOTTIE DOG HOT WATER BOTTLE,9131,46452.05,1596,99,16,4.95,2009-12-07 10:48:00,2011-12-04 14:55:00,5.721177944862156,0.08443262496601797,46.80128789574039
22536,MAGIC DRAWING SLATE PURDEY,9041,3565.24,361,83,10,0.42,2010-03-28 13:31:00,2011-12-02 12:59:00,25.04432132963989,0.08360041203786754,46.884888307778255
47591D,PINK FAIRY CAKE CHILDRENS APRON,9017,16749.77,1105,98,23,1.95,2009-12-07 09:42:00,2011-12-04 11:45:00,8.160180995475113,0.08337848859036076,46.96826679636862
22988,SOLDIERS EGG CUP,8961,10768.89,430,45,4,1.25,2010-11-23 12:57:00,2011-12-02 16:39:00,20.83953488372093,0.08286066721284494,47.05112746358146
22138,BAKING SET 9 PIECE RETROSPOT,8954,43782.880000000005,1826,97,29,4.95,2009-12-07 09:42:00,2011-12-04 13:55:00,4.903614457831325,0.08279593954065545,47.13392340312211
21156,RETROSPOT CHILDRENS APRON,8919,16575.22,900,101,23,1.95,2009-12-07 08:53:00,2011-12-04 16:07:00,9.91,0.08247230117970807,47.21639570430182
22158,3 HEARTS HANGING DECORATION RUSTIC,8882,28902.99,706,72,7,2.95,2009-12-14 17:16:00,2011-12-04 15:00:00,12.580736543909348,0.08213016919813511,47.298525873499955
85160A,WHITE BIRD GARDEN DESIGN MUG,8816,1493.75,32,23,2,1.25,2009-12-10 09:49:00,2011-01-25 17:10:00,275.5,0.08151987971749144,47.380045753217445
M,Manual,8816,338793.72000000003,776,102,21,2.95,2009-12-08 09:49:00,2011-12-01 13:08:00,11.360824742268042,0.08151987971749144,47.461565632934935
21868,POTTING SHED TEA MUG,8803,10822.78,849,92,6,1.25,2009-12-07 08:13:00,2011-12-02 16:39:00,10.36866902237927,0.08139967118342528,47.54296530411836
22960,JAM MAKING SET WITH JARS,8801,37310.57,1132,53,26,4.25,2010-11-28 12:38:00,2011-12-04 14:55:00,7.774734982332156,0.08138117756279971,47.62434648168116
22544,MINI JIGSAW SPACEBOY,8787,3632.83,323,85,16,0.42,2010-03-25 16:25:00,2011-12-02 16:39:00,27.204334365325078,0.08125172221842075,47.70559820389958
21670,BLUE SPOT CERAMIC DRAWER KNOB,8746,11935.25,755,98,11,1.25,2009-12-07 17:56:00,2011-12-01 16:22:00,11.584105960264901,0.08087260299559666,47.786470806895174
21169,YOU'RE CONFUSING ME METAL SIGN,8728,14035.85,756,82,9,1.69,2009-12-08 15:49:00,2011-12-04 12:48:00,11.544973544973544,0.08070616040996659,47.86717696730514
22084,PAPER CHAIN KIT EMPIRE,8684,24828.510000000002,799,89,6,2.95,2009-12-07 13:24:00,2011-09-26 13:57:00,10.868585732165206,0.08029930075620414,47.947476268061344
