StockCode,Week,quantity,revenue,invoices
11001,2011-09-05/2011-09-11,5,8.45,1
11001,2011-09-12/2011-09-18,7,11.83,1
11001,2011-09-19/2011-09-25,20,38.599999999999994,4
11001,2011-09-26/2011-10-02,16,27.04,1
11001,2011-10-03/2011-10-09,41,78.89,4
11001,2011-10-10/2011-10-16,52,94.28,4
11001,2011-10-17/2011-10-23,19,36.91,2
11001,2011-10-24/2011-10-30,1,1.69,1
11001,2011-10-31/2011-11-06,19,36.91,3
11001,2011-11-07/2011-11-13,34,59.059999999999995,3
11001,2011-11-14/2011-11-20,24,50.16,4
11001,2011-11-21/2011-11-27,51,90.99,5
11001,2011-11-28/2011-12-04,20,38.6,3
15030,2009-12-07/2009-12-13,10,2.9,1
15030,2010-01-11/2010-01-17,5,1.45,1
15030,2010-01-25/2010-01-31,10,2.9,1
15030,2010-03-08/2010-03-14,10,2.9,1
15030,2010-04-12/2010-04-18,10,2.9,1
15030,2010-06-07/2010-06-13,4,1.16,1
15030,2010-06-14/2010-06-20,6,1.7399999999999998,1
15030,2010-06-28/2010-07-04,7,2.03,1
15030,2010-07-12/2010-07-18,10,2.9,1
15030,2010-07-26/2010-08-01,6,1.7399999999999998,1
15030,2010-08-02/2010-08-08,5,1.45,1
15030,2010-09-13/2010-09-19,10,2.9,1
15030,2010-09-20/2010-09-26,15,4.35,1
15030,2010-10-25/2010-10-31,3,0.8699999999999999,1
15030,2011-03-21/2011-03-27,5,1.45,1
15030,2011-06-27/2011-07-03,14,4.06,2
15030,2011-07-04/2011-07-10,20,5.8,1
15030,2011-07-11/2011-07-17,5,1.45,1
15030,2011-07-18/2011-07-24,60,17.4,1
15030,2011-08-15/2011-08-21,2,0.58,1
15030,2011-09-26/2011-10-02,3,0.8699999999999999,1
15030,2011-10-24/2011-10-30,10,2.9,1
15030,2011-11-07/2011-11-13,22,6.379999999999999,2
15034,2009-12-07/2009-12-13,6,4.9799999999999995,3
15034,2009-12-14/2009-12-20,76,13.400000000000002,4
15034,2010-01-04/2010-01-10,288,40.32000000000001,1
15034,2010-01-11/2010-01-17,4,3.24,1
15034,2010-01-18/2010-01-24,31,7.69,4
15034,2010-02-08/2010-02-14,73,18.930000000000003,4
15034,2010-02-15/2010-02-21,43,34.83,2
15034,2010-02-22/2010-02-28,12,1.6800000000000002,1
15034,2010-03-01/2010-03-07,96,13.440000000000001,1
15034,2010-03-08/2010-03-14,12,1.6800000000000002,1
15034,2010-03-15/2010-03-21,50,8.34,2
15034,2010-03-29/2010-04-04,48,6.720000000000001,2
15034,2010-04-05/2010-04-11,37,5.850000000000001,2
15034,2010-04-19/2010-04-25,1,0.81,1
15034,2010-05-03/2010-05-09,96,13.440000000000001,2
15034,2010-05-10/2010-05-16,25,4.17,2
15034,2010-05-17/2010-05-23,111,17.550000000000004,4
15034,2010-05-24/2010-05-30,110,15.400000000000002,3
15034,2010-05-31/2010-06-06,336,30.240000000000002,4
15034,2010-06-07/2010-06-13,64,8.96,5
15034,2010-06-14/2010-06-20,49,7.530000000000001,3
15034,2010-06-21/2010-06-27,252,35.28,5
15034,2010-06-28/2010-07-04,528,73.92000000000002,5
15034,2010-07-05/2010-07-11,33,10.65,3
15034,2010-07-12/2010-07-18,66,21.94,6
15034,2010-07-19/2010-07-25,59,16.07,3
15034,2010-07-26/2010-08-01,62,8.680000000000001,5
15034,2010-08-02/2010-08-08,62,10.100000000000001,4
15034,2010-08-09/2010-08-15,63,10.950000000000001,4
15034,2010-08-16/2010-08-22,2,1.7,1
15034,2010-08-23/2010-08-29,73,10.22,3
15034,2010-08-30/2010-09-05,38,5.32,2
15034,2010-09-06/2010-09-12,48,6.720000000000001,1
15034,2010-09-13/2010-09-19,25,3.5000000000000004,2
15034,2010-09-20/2010-09-26,109,15.97,2
15034,2010-09-27/2010-10-03,36,5.040000000000001,1
15034,2010-10-04/2010-10-10,72,10.080000000000002,1
15034,2010-10-11/2010-10-17,13,2.5300000000000002,2
15034,2010-10-18/2010-10-24,2,1.7,1
15034,2010-10-25/2010-10-31,1,0.85,1
15034,2010-11-01/2010-11-07,121,17.650000000000002,3
15034,2010-11-15/2010-11-21,181,26.050000000000004,5
15034,2010-11-22/2010-11-28,145,21.01,3
15034,2010-11-29/2010-12-05,2,0.28,2
15034,2010-12-06/2010-12-12,27,5.91,4
15034,2010-12-13/2010-12-19,14,3.38,2
15034,2010-12-20/2010-12-26,2,1.7,1
15034,2011-01-03/2011-01-09,169,24.370000000000005,2
15034,2011-01-10/2011-01-16,5,4.1899999999999995,2
15034,2011-01-17/2011-01-23,3,2.4899999999999998,2
15034,2011-01-31/2011-02-06,24,3.3600000000000003,1
15034,2011-02-07/2011-02-13,8,6.64,2
15034,2011-02-21/2011-02-27,48,6.720000000000001,1
15034,2011-02-28/2011-03-06,39,7.53,3
15034,2011-03-07/2011-03-13,12,1.6800000000000002,1
15034,2011-03-14/2011-03-20,48,6.720000000000001,1
15034,2011-03-21/2011-03-27,24,3.3600000000000003,1
15034,2011-04-11/2011-04-17,24,3.3600000000000003,1
15034,2011-04-18/2011-04-24,85,12.590000000000002,6
15034,2011-04-25/2011-05-01,432,43.68000000000001,4
15034,2011-05-02/2011-05-08,497,73.03,3
15034,2011-05-09/2011-05-15,76,13.4,6
15034,2011-05-16/2011-05-22,48,6.720000000000001,1
15034,2011-05-23/2011-05-29,206,30.220000000000002,8
15034,2011-05-30/2011-06-05,264,20.16,2
15034,2011-06-06/2011-06-12,1272,94.08000000000003,4
15034,2011-06-13/2011-06-19,48,6.720000000000001,2
15034,2011-06-20/2011-06-26,36,5.040000000000001,2
15034,2011-06-27/2011-07-03,25,4.19,2
15034,2011-07-04/2011-07-10,3,2.4899999999999998,2
15034,2011-07-11/2011-07-17,48,6.720000000000001,1
15034,2011-07-18/2011-07-24,121,16.94,3
15034,2011-07-25/2011-07-31,16,5.0,2
15034,2011-08-01/2011-08-07,19,7.49,2
15034,2011-08-08/2011-08-14,100,66.44,4
15034,2011-08-15/2011-08-21,24,3.3600000000000003,1
15034,2011-08-22/2011-08-28,48,6.720000000000001,2
15034,2011-08-29/2011-09-04,50,16.66,7
15034,2011-09-05/2011-09-11,108,15.120000000000001,4
15034,2011-09-12/2011-09-18,21,7.08,3
15034,2011-09-19/2011-09-25,216,30.240000000000006,4
15034,2011-09-26/2011-10-02,1213,86.51000000000002,3
15034,2011-10-03/2011-10-09,49,7.550000000000001,2
15034,2011-10-10/2011-10-16,397,56.27,3
15034,2011-10-24/2011-10-30,145,20.990000000000002,4
15034,2011-10-31/2011-11-06,397,56.27000000000001,5
15034,2011-11-07/2011-11-13,28,6.68,5
15034,2011-11-14/2011-11-20,20,7.63,5
15034,2011-11-21/2011-11-27,112,15.680000000000001,5
15034,2011-11-28/2011-12-04,16,5.0,3
15036,2009-12-07/2009-12-13,103,79.30000000000001,8
15036,2009-12-14/2009-12-20,63,58.5,9
15036,2009-12-21/2009-12-27,103,71.5,5
15036,2010-01-04/2010-01-10,192,124.80000000000001,4
15036,2010-01-11/2010-01-17,30,30.86,9
15036,2010-01-18/2010-01-24,118,83.0,10
15036,2010-01-25/2010-01-31,59,45.28,7
15036,2010-02-01/2010-02-07,36,20.520000000000003,2
15036,2010-02-08/2010-02-14,98,64.96000000000001,4
15036,2010-02-15/2010-02-21,214,145.4,6
15036,2010-02-22/2010-02-28,103,67.47,7
15036,2010-03-01/2010-03-07,194,178.36,7
15036,2010-03-08/2010-03-14,104,88.6,6
15036,2010-03-15/2010-03-21,747,425.04,9
15036,2010-03-22/2010-03-28,117,87.61,7
15036,2010-03-29/2010-04-04,785,509.08,9
15036,2010-04-05/2010-04-11,232,161.72,9
15036,2010-04-12/2010-04-18,96,72.0,4
15036,2010-04-19/2010-04-25,195,154.2,15
15036,2010-04-26/2010-05-02,832,572.48,11
15036,2010-05-03/2010-05-09,468,348.96,13
15036,2010-05-10/2010-05-16,1179,732.0,13
15036,2010-05-17/2010-05-23,74,56.56,6
15036,2010-05-24/2010-05-30,894,620.04,14
15036,2010-05-31/2010-06-06,404,290.13,13
15036,2010-06-07/2010-06-13,1094,761.56,20
15036,2010-06-14/2010-06-20,232,176.12,16
15036,2010-06-21/2010-06-27,1571,1011.52,25
15036,2010-06-28/2010-07-04,1333,960.95,22
15036,2010-07-05/2010-07-11,943,663.6800000000001,16
15036,2010-07-12/2010-07-18,577,480.92,25
15036,2010-07-19/2010-07-25,1784,1247.68,21
15036,2010-07-26/2010-08-01,112,105.2,3
15036,2010-08-02/2010-08-08,168,195.96,6
15036,2010-08-09/2010-08-15,77,92.2,5
15036,2010-08-23/2010-08-29,18,16.68,3
15036,2010-08-30/2010-09-05,26,20.560000000000002,3
15036,2010-09-06/2010-09-12,2,2.56,1
15036,2010-09-13/2010-09-19,3,3.84,2
15036,2010-09-20/2010-09-26,21,16.28,4
15036,2010-09-27/2010-10-03,23,25.2,2
15036,2010-10-11/2010-10-17,831,564.84,8
15036,2010-10-18/2010-10-24,172,131.12,10
15036,2010-10-25/2010-10-31,2010,1394.28,9
15036,2010-11-01/2010-11-07,205,167.0,7
15036,2010-11-08/2010-11-14,130,115.52,12
15036,2010-11-15/2010-11-21,355,261.14,16
15036,2010-11-22/2010-11-28,927,652.74,17
15036,2010-11-29/2010-12-05,130,109.16,11
15036,2010-12-06/2010-12-12,21,20.520000000000003,7
15036,2010-12-13/2010-12-19,35,32.08,6
15036,2010-12-20/2010-12-26,30,25.68,4
15036,2011-01-03/2011-01-09,18,16.68,4
15036,2011-01-10/2011-01-16,159,133.44,9
15036,2011-01-17/2011-01-23,39,36.75,3
15036,2011-01-24/2011-01-30,112,86.0,6
15036,2011-01-31/2011-02-06,1913,1197.25,12
15036,2011-02-07/2011-02-13,68,79.16,3
15036,2011-02-14/2011-02-20,762,537.9,10
15036,2011-02-21/2011-02-27,128,103.03999999999999,7
15036,2011-02-28/2011-03-06,91,106.09,7
15036,2011-03-07/2011-03-13,369,282.03,9
15036,2011-03-14/2011-03-20,1342,916.4200000000001,12
15036,2011-03-21/2011-03-27,99,119.13,7
15036,2011-03-28/2011-04-03,1253,868.07,7
15036,2011-04-04/2011-04-10,147,134.49,7
15036,2011-04-11/2011-04-17,864,651.12,11
15036,2011-04-18/2011-04-24,174,158.01999999999998,16
15036,2011-04-25/2011-05-01,793,593.59,7
15036,2011-05-02/2011-05-08,972,749.56,12
15036,2011-05-09/2011-05-15,1618,1234.94,27
15036,2011-05-16/2011-05-22,1643,1238.8899999999999,22
15036,2011-05-23/2011-05-29,397,416.71,10
15036,2011-05-30/2011-06-05,193,183.18999999999997,12
15036,2011-06-06/2011-06-12,1610,1240.7,18
15036,2011-06-13/2011-06-19,1285,1063.75,19
15036,2011-06-20/2011-06-26,169,160.26999999999998,17
15036,2011-06-27/2011-07-03,167,147.41,8
15036,2011-07-04/2011-07-10,1938,1433.74,14
15036,2011-07-11/2011-07-17,352,295.36,14
15036,2011-07-18/2011-07-24,510,447.29999999999995,16
15036,2011-07-25/2011-07-31,638,474.74,7
15036,2011-08-01/2011-08-07,943,785.8899999999999,11
15036,2011-08-08/2011-08-14,268,235.23999999999998,13
15036,2011-08-15/2011-08-21,60,49.8,4
15036,2011-08-22/2011-08-28,60,49.8,3
15036,2011-08-29/2011-09-04,181,232.14999999999998,20
15036,2011-09-05/2011-09-11,215,187.25,7
15036,2011-09-12/2011-09-18,64,56.31999999999999,5
15036,2011-09-19/2011-09-25,93,84.38999999999999,6
15036,2011-09-26/2011-10-02,30,29.699999999999996,5
15036,2011-10-03/2011-10-09,721,533.23,8
15036,2011-10-10/2011-10-16,224,192.32,11
15036,2011-10-17/2011-10-23,194,172.22,10
15036,2011-10-24/2011-10-30,101,87.82999999999998,6
15036,2011-10-31/2011-11-06,83,87.28999999999999,8
15036,2011-11-07/2011-11-13,107,97.60999999999999,9
15036,2011-11-14/2011-11-20,104,92.72,9
15036,2011-11-21/2011-11-27,237,203.91,12
15036,2011-11-28/2011-12-04,143,127.48999999999998,9
15039,2009-12-07/2009-12-13,1,1.7,1
15039,2009-12-14/2009-12-20,29,24.65,5
15039,2010-01-11/2010-01-17,8,10.849999999999998,2
15039,2010-01-18/2010-01-24,2,2.51,2
15039,2010-01-25/2010-01-31,7,9.19,3
15039,2010-02-08/2010-02-14,20,17.0,1
15039,2010-02-15/2010-02-21,280,158.0,3
15039,2010-02-22/2010-02-28,252,134.2,3
15039,2010-03-01/2010-03-07,27,26.189999999999998,4
15039,2010-03-08/2010-03-14,12,11.82,3
15039,2010-03-15/2010-03-21,50,42.5,1
15039,2010-03-22/2010-03-28,35,29.75,5
15039,2010-03-29/2010-04-04,21,34.86,1
15039,2010-04-05/2010-04-11,22,29.229999999999997,3
15039,2010-04-12/2010-04-18,10,8.5,1
15039,2010-04-26/2010-05-02,6,5.1,1
15039,2010-05-03/2010-05-09,63,56.79,6
15039,2010-05-10/2010-05-16,21,34.05,3
15039,2010-05-17/2010-05-23,22,19.509999999999998,5
15039,2010-05-24/2010-05-30,4,3.4,1
15039,2010-05-31/2010-06-06,177,132.22,5
15039,2010-06-07/2010-06-13,58,67.93,8
15039,2010-06-14/2010-06-20,6,6.72,3
15039,2010-06-21/2010-06-27,39,38.01,6
15039,2010-06-28/2010-07-04,135,172.26,7
15039,2010-07-05/2010-07-11,325,216.5,6
15039,2010-07-12/2010-07-18,114,83.37,9
15039,2010-07-19/2010-07-25,88,75.61,6
15039,2010-07-26/2010-08-01,95,87.22999999999999,7
15039,2010-08-02/2010-08-08,144,92.02,8
15039,2010-08-09/2010-08-15,86,142.76,3
15039,2010-08-16/2010-08-22,69,59.459999999999994,4
15039,2010-08-23/2010-08-29,50,42.5,3
15039,2010-08-30/2010-09-05,32,27.2,2
15039,2010-09-06/2010-09-12,12,10.2,1
15039,2010-09-13/2010-09-19,25,21.25,2
15039,2010-09-20/2010-09-26,290,168.12,4
15039,2010-09-27/2010-10-03,1,1.66,1
15039,2010-10-18/2010-10-24,277,176.51,3
15039,2010-11-01/2010-11-07,34,28.9,3
15039,2010-11-08/2010-11-14,7,6.76,3
15039,2010-11-15/2010-11-21,25,22.869999999999997,5
15039,2010-11-22/2010-11-28,20,18.62,7
15039,2010-11-29/2010-12-05,15,12.75,2
15039,2010-12-06/2010-12-12,1,1.66,1
15039,2010-12-13/2010-12-19,4,5.02,2
15039,2011-01-03/2011-01-09,5,5.06,2
15039,2011-01-10/2011-01-16,30,49.8,1
15039,2011-01-17/2011-01-23,4,3.4,1
15039,2011-01-31/2011-02-06,17,19.909999999999997,3
15039,2011-02-07/2011-02-13,4,6.52,3
15039,2011-02-14/2011-02-20,4,6.52,1
15039,2011-02-21/2011-02-27,1,1.63,1
15039,2011-03-07/2011-03-13,2,3.26,2
15039,2011-03-14/2011-03-20,8,6.8,2
15039,2011-03-21/2011-03-27,17,27.709999999999997,3
15039,2011-03-28/2011-04-03,5,8.149999999999999,3
15039,2011-04-04/2011-04-10,10,8.5,3
15039,2011-04-11/2011-04-17,7,5.95,1
15039,2011-04-18/2011-04-24,13,12.61,4
15039,2011-04-25/2011-05-01,25,22.029999999999998,2
15039,2011-05-02/2011-05-08,340,193.0,3
15039,2011-05-09/2011-05-15,65,56.03,3
15039,2011-05-16/2011-05-22,21,18.63,2
15039,2011-05-23/2011-05-29,151,129.13,5
15039,2011-05-30/2011-06-05,44,38.18,4
15039,2011-06-06/2011-06-12,369,279.66999999999996,8
15039,2011-06-13/2011-06-19,10,10.059999999999999,4
15039,2011-06-20/2011-06-26,61,52.629999999999995,4
15039,2011-06-27/2011-07-03,14,13.459999999999999,3
15039,2011-07-04/2011-07-10,117,103.35,5
15039,2011-07-11/2011-07-17,30,48.9,2
15039,2011-07-18/2011-07-24,92,78.2,3
15039,2011-07-25/2011-07-31,2,3.26,2
15039,2011-08-01/2011-08-07,25,24.369999999999997,5
15039,2011-08-08/2011-08-14,17,15.23,3
15039,2011-08-15/2011-08-21,8,6.8,2
15039,2011-08-22/2011-08-28,20,17.0,1
15039,2011-08-29/2011-09-04,83,134.51,7
15039,2011-09-05/2011-09-11,49,41.65,2
15039,2011-09-12/2011-09-18,1,0.85,1
15039,2011-09-19/2011-09-25,9,10.77,3
15039,2011-09-26/2011-10-02,1,1.63,1
15039,2011-10-03/2011-10-09,3,4.89,2
15039,2011-10-10/2011-10-16,13,11.829999999999998,2
15039,2011-10-17/2011-10-23,52,29.759999999999998,2
15039,2011-10-24/2011-10-30,51,44.13,2
15039,2011-10-31/2011-11-06,15,24.45,1
15039,2011-11-07/2011-11-13,100,152.85999999999996,6
15039,2011-11-14/2011-11-20,12,14.1,5
15039,2011-11-21/2011-11-27,95,135.35,8
15039,2011-11-28/2011-12-04,2,3.26,2
15044A,2009-12-07/2009-12-13,9,35.82,4
15044A,2009-12-14/2009-12-20,11,35.540000000000006,4
15044A,2010-01-11/2010-01-17,1,6.04,1
15044A,2010-01-18/2010-01-24,20,61.96000000000001,4
15044A,2010-02-01/2010-02-07,1,2.95,1
15044A,2010-02-08/2010-02-14,6,17.700000000000003,1
15044A,2010-02-15/2010-02-21,12,35.400000000000006,2
15044A,2010-02-22/2010-02-28,1,5.91,1
15044A,2010-03-01/2010-03-07,64,163.99999999999997,4
15044A,2010-03-08/2010-03-14,10,29.500000000000004,3
15044A,2010-03-15/2010-03-21,17,50.150000000000006,5
15044A,2010-03-22/2010-03-28,16,47.2,5
15044A,2010-03-29/2010-04-04,12,30.599999999999998,1
15044A,2010-04-05/2010-04-11,20,59.00000000000001,4
15044A,2010-04-12/2010-04-18,7,20.650000000000002,2
15044A,2010-04-19/2010-04-25,25,79.67000000000002,6
15044A,2010-04-26/2010-05-02,237,619.15,7
15044A,2010-05-03/2010-05-09,35,96.61,7
15044A,2010-05-10/2010-05-16,23,67.85000000000001,4
15044A,2010-05-17/2010-05-23,17,53.11000000000001,6
15044A,2010-05-24/2010-05-30,14,44.260000000000005,4
15044A,2010-05-31/2010-06-06,21,70.83000000000001,8
15044A,2010-06-07/2010-06-13,3523,8998.769999999999,8
15044A,2010-06-14/2010-06-20,65,174.70999999999998,6
15044A,2010-06-21/2010-06-27,7,23.610000000000003,5
15044A,2010-06-28/2010-07-04,79,227.85,10
15044A,2010-07-05/2010-07-11,64,177.67999999999998,7
15044A,2010-07-12/2010-07-18,17,53.11000000000001,3
15044A,2010-07-19/2010-07-25,7,20.650000000000002,2
15044A,2010-07-26/2010-08-01,4,11.8,2
15044A,2010-08-02/2010-08-08,7,23.610000000000003,2
15044A,2010-08-09/2010-08-15,5,17.71,2
15044A,2010-08-16/2010-08-22,6,20.660000000000004,3
15044A,2010-08-23/2010-08-29,9,26.550000000000004,2
15044A,2010-09-20/2010-09-26,5,14.75,1
15044A,2010-09-27/2010-10-03,4,17.72,2
15044A,2010-10-11/2010-10-17,1,2.95,1
15044A,2010-10-18/2010-10-24,1,2.95,1
15044A,2010-10-25/2010-10-31,106,272.7,2
15044A,2010-11-01/2010-11-07,1,2.95,1
15044A,2010-11-08/2010-11-14,4,11.8,2
15044A,2010-11-22/2010-11-28,6,17.700000000000003,1
15044A,2010-11-29/2010-12-05,6,17.700000000000003,1
15044A,2010-12-20/2010-12-26,6,17.700000000000003,1
15044A,2011-01-17/2011-01-23,2,5.9,2
15044A,2011-01-24/2011-01-30,18,53.1,1
15044A,2011-01-31/2011-02-06,8,23.6,3
15044A,2011-02-21/2011-02-27,5,26.11,2
15044A,2011-02-28/2011-03-06,51,133.29,2
15044A,2011-03-07/2011-03-13,12,35.400000000000006,2
15044A,2011-03-14/2011-03-20,19,56.05000000000001,4
15044A,2011-03-21/2011-03-27,6,17.700000000000003,1
15044A,2011-03-28/2011-04-03,7,23.490000000000002,2
15044A,2011-04-04/2011-04-10,12,35.400000000000006,2
15044A,2011-04-11/2011-04-17,14,41.300000000000004,3
15044A,2011-04-18/2011-04-24,10,38.02,4
15044A,2011-05-02/2011-05-08,14,46.980000000000004,4
15044A,2011-05-09/2011-05-15,18,53.1,1
15044A,2011-05-16/2011-05-22,15,47.09,5
15044A,2011-05-23/2011-05-29,26,82.38000000000001,8
15044A,2011-06-06/2011-06-12,25,76.59,5
15044A,2011-06-13/2011-06-19,10,29.5,2
15044A,2011-06-20/2011-06-26,22,79.10000000000001,6
15044A,2011-06-27/2011-07-03,6,17.700000000000003,3
15044A,2011-07-04/2011-07-10,2,11.58,2
15044A,2011-07-11/2011-07-17,38,112.10000000000002,5
15044A,2011-07-18/2011-07-24,12,35.400000000000006,2
15044A,2011-07-25/2011-07-31,1,5.79,1
15044A,2011-08-01/2011-08-07,7,20.650000000000002,2
15044A,2011-08-08/2011-08-14,12,52.44,3
15044A,2011-08-29/2011-09-04,8,29.28,3
15044A,2011-09-05/2011-09-11,3,17.37,2
15044A,2011-09-12/2011-09-18,18,53.10000000000001,2
15044A,2011-09-19/2011-09-25,11,32.45,3
15044A,2011-10-17/2011-10-23,3,8.850000000000001,1
15044A,2011-10-31/2011-11-06,1,2.95,1
15044A,2011-11-07/2011-11-13,2,5.9,1
15044A,2011-11-14/2011-11-20,20,64.68,5
15044A,2011-11-21/2011-11-27,11,32.45,3
15044A,2011-11-28/2011-12-04,1,5.79,1
15044B,2009-12-07/2009-12-13,8,29.78,3
15044B,2009-12-14/2009-12-20,3,11.940000000000001,3
15044B,2010-01-04/2010-01-10,6,17.700000000000003,1
15044B,2010-01-11/2010-01-17,1,5.91,1
15044B,2010-01-18/2010-01-24,2,8.86,2
15044B,2010-01-25/2010-01-31,1,5.91,1
15044B,2010-02-15/2010-02-21,18,53.10000000000001,2
15044B,2010-02-22/2010-02-28,2,5.9,1
15044B,2010-03-01/2010-03-07,1,2.95,1
15044B,2010-03-08/2010-03-14,6,17.700000000000003,1
15044B,2010-03-15/2010-03-21,8,23.6,2
15044B,2010-03-29/2010-04-04,12,30.599999999999998,1
15044B,2010-04-05/2010-04-11,68,183.56,4
15044B,2010-04-12/2010-04-18,6,17.700000000000003,1
15044B,2010-04-19/2010-04-25,20,59.00000000000001,3
15044B,2010-04-26/2010-05-02,129,340.54999999999995,6
15044B,2010-05-03/2010-05-09,38,102.5,5
15044B,2010-05-10/2010-05-16,23,67.85000000000001,4
15044B,2010-05-17/2010-05-23,26,79.66000000000001,6
15044B,2010-05-24/2010-05-30,14,47.220000000000006,4
15044B,2010-05-31/2010-06-06,16,47.2,4
15044B,2010-06-07/2010-06-13,530,1375.3400000000001,12
15044B,2010-06-14/2010-06-20,60,162.92,5
15044B,2010-06-21/2010-06-27,7,23.61,6
15044B,2010-06-28/2010-07-04,123,331.73,7
15044B,2010-07-05/2010-07-11,58,154.06,4
15044B,2010-07-12/2010-07-18,19,59.010000000000005,6
15044B,2010-07-19/2010-07-25,29,85.55000000000001,5
15044B,2010-07-26/2010-08-01,4,11.8,2
15044B,2010-08-02/2010-08-08,59,157.01,5
15044B,2010-08-09/2010-08-15,3,17.73,3
15044B,2010-08-16/2010-08-22,9,26.550000000000004,2
15044B,2010-08-23/2010-08-29,9,29.510000000000005,3
15044B,2010-08-30/2010-09-05,1,5.91,1
15044B,2010-09-06/2010-09-12,1,5.91,1
15044B,2010-10-11/2010-10-17,8,26.560000000000002,3
15044B,2010-10-18/2010-10-24,2,5.9,1
15044B,2010-10-25/2010-10-31,8,26.560000000000002,3
15044B,2010-11-01/2010-11-07,1,2.95,1
15044B,2010-11-08/2010-11-14,3,8.850000000000001,1
15044B,2010-11-15/2010-11-21,6,17.700000000000003,1
15044B,2010-11-29/2010-12-05,1,2.95,1
15044B,2010-12-06/2010-12-12,2,8.86,2
15044B,2011-01-17/2011-01-23,6,17.700000000000003,1
15044B,2011-01-24/2011-01-30,18,53.1,1
15044B,2011-01-31/2011-02-06,13,41.190000000000005,2
15044B,2011-02-07/2011-02-13,1,2.95,1
15044B,2011-02-21/2011-02-27,1,5.79,1
15044B,2011-02-28/2011-03-06,52,136.23999999999998,3
15044B,2011-03-07/2011-03-13,6,17.700000000000003,1
15044B,2011-03-14/2011-03-20,13,41.190000000000005,3
15044B,2011-03-28/2011-04-03,7,20.650000000000002,2
15044B,2011-04-04/2011-04-10,7,23.490000000000002,2
15044B,2011-04-11/2011-04-17,9,26.550000000000004,3
15044B,2011-04-18/2011-04-24,5,23.27,3
15044B,2011-05-02/2011-05-08,14,46.980000000000004,3
15044B,2011-05-09/2011-05-15,17,50.15000000000001,4
15044B,2011-05-16/2011-05-22,71,192.29,7
15044B,2011-05-23/2011-05-29,10,29.500000000000004,3
15044B,2011-06-06/2011-06-12,14,46.980000000000004,4
15044B,2011-06-13/2011-06-19,16,47.2,3
15044B,2011-06-20/2011-06-26,1,2.95,1
15044B,2011-06-27/2011-07-03,6,17.700000000000003,3
15044B,2011-07-04/2011-07-10,5,14.75,1
15044B,2011-07-11/2011-07-17,14,41.300000000000004,2
15044B,2011-07-18/2011-07-24,6,17.700000000000003,1
15044B,2011-09-19/2011-09-25,3,8.850000000000001,1
15044B,2011-09-26/2011-10-02,3,8.850000000000001,1
15044C,2009-12-07/2009-12-13,1,6.04,1
15044C,2009-12-14/2009-12-20,4,17.98,4
15044C,2009-12-21/2009-12-27,1,6.04,1
15044C,2010-01-04/2010-01-10,7,20.650000000000002,2
15044C,2010-01-18/2010-01-24,2,8.86,2
15044C,2010-01-25/2010-01-31,2,5.9,1
15044C,2010-02-15/2010-02-21,6,17.700000000000003,1
15044C,2010-02-22/2010-02-28,2,5.9,1
15044C,2010-03-01/2010-03-07,58,151.1,4
15044C,2010-03-08/2010-03-14,3,8.850000000000001,2
15044C,2010-03-15/2010-03-21,8,23.6,2
15044C,2010-03-22/2010-03-28,14,41.300000000000004,4
15044C,2010-03-29/2010-04-04,12,30.599999999999998,1
15044C,2010-04-05/2010-04-11,13,38.35000000000001,2
15044C,2010-04-19/2010-04-25,11,32.45,3
15044C,2010-04-26/2010-05-02,36,106.20000000000002,8
15044C,2010-05-03/2010-05-09,31,81.85,3
15044C,2010-05-10/2010-05-16,35,103.25000000000001,6
15044C,2010-05-17/2010-05-23,10,32.46,4
15044C,2010-05-24/2010-05-30,7,20.650000000000002,2
15044C,2010-05-31/2010-06-06,7,32.49,5
15044C,2010-06-07/2010-06-13,34,123.98000000000002,9
15044C,2010-06-14/2010-06-20,63,171.76999999999998,7
15044C,2010-06-21/2010-06-27,11,53.17,7
15044C,2010-06-28/2010-07-04,23,76.73000000000002,7
15044C,2010-07-05/2010-07-11,73,221.98999999999998,9
15044C,2010-07-12/2010-07-18,19,59.010000000000005,6
15044C,2010-07-19/2010-07-25,14,44.260000000000005,3
15044C,2010-07-26/2010-08-01,4,11.8,2
15044C,2010-08-02/2010-08-08,69,186.51,4
15044C,2010-08-09/2010-08-15,4,23.64,4
15044C,2010-08-16/2010-08-22,6,17.700000000000003,2
15044C,2010-08-23/2010-08-29,15,59.050000000000004,6
15044C,2010-08-30/2010-09-05,1,5.91,1
15044C,2010-09-06/2010-09-12,2,8.86,2
15044C,2010-09-13/2010-09-19,7,20.650000000000002,2
15044C,2010-09-20/2010-09-26,12,35.400000000000006,1
15044C,2010-09-27/2010-10-03,1,2.95,1
15044C,2010-10-04/2010-10-10,3,8.850000000000001,1
15044C,2010-10-11/2010-10-17,1,2.95,1
15044C,2010-10-18/2010-10-24,3,8.850000000000001,2
15044C,2010-10-25/2010-10-31,1,5.91,1
15044C,2010-11-08/2010-11-14,3,8.850000000000001,1
15044C,2010-11-15/2010-11-21,12,35.400000000000006,2
15044C,2010-11-22/2010-11-28,2,11.82,2
15044C,2010-12-06/2010-12-12,4,20.68,3
15044C,2010-12-20/2010-12-26,6,17.700000000000003,1
15044C,2011-01-17/2011-01-23,5,28.95,1
15044C,2011-01-31/2011-02-06,8,29.28,2
15044C,2011-02-28/2011-03-06,53,139.19,3
